GeneID	GSM4318505	GSM4318506	GSM4318507	GSM4318508	GSM4318509	GSM4318510
407028	0	0.9542	1.554	1.94	0	0
442895	1.856	0	1.577	0.9844	0	0.8756
442894	0.8646	0	0	0	0.8949	0.8156
287	0.1058	0.1213	0.08981	0.07478	0.1022	0.08314
102723896	0	0	0	0	0	0
105377373	0	0	0	0	0	0
100302188	0	0	0	0	0	0
102465878	0	0	0	0	0	0
105377374	0	0	0	0.01323	0	0
817	3.957	4.687	4.316	3.829	4.346	4.01
105377375	0.01772	0	0.01505	0	0	0.01672
79642	0	0.009699	0.007897	0.01972	0.009624	0
107986305	0.1011	0.1054	0.04292	0.0536	0	0
105377376	0	0	0	0	0	0
107986235	0	0.08994	0.1465	0.09145	0	0
105377378	0	0	0.1872	0	0	0
105377379	0.08251	0	0	0.08751	0	0
105377380	0	0	0	0	0	0
7368	0	0	0	0.0284	0.01386	0.01263
693162	0	0	0	0	0	0
105377382	0	0	0	0	0	0
64579	0	0	0	0	0	0
105377383	0	0	0	0	0	0
100302290	0	0	0	0	0	0
105377384	0	0	0	0	0	0
105377385	0	0	0	0	0	0
107986306	0	0	0	0	0	0
105377387	0	0	0	0	0	0
105377388	0	0	0	0	0	0
133022	0	0	0	0	0.03229	0
105377389	0	0	0	0	0	0
105377390	0	0	0	0	0	0
103689918	0	0	0	0	0	0
102723914	0.1675	0.1747	0.06321	0.05921	0.07704	0.01755
105377391	0	0	0	0	0	0
9348	8.306	7.855	7.346	5.869	6.665	5.641
107986307	19.83	15.52	15.48	13.64	15.4	15.17
105377392	0.4855	0.5064	0.1031	0.3862	0.2513	0.1145
100093630	110.4	136.5	125.5	114.7	110.6	123.3
677809	18.79	51.77	24.14	20.95	27.93	27.27
8492	0.154	0.1721	0.09342	0.05833	0.1252	0.07264
105379403	0	0.04563	0	0	0	0
645455	2.909	1.942	3.112	2.036	2.107	1.372
729218	14.84	17.76	11.96	15.06	16.59	13.88
101929741	0.9366	0.4672	0.3804	0.2591	0.4636	0.4226
57721	15.69	11.82	14.58	11.12	13.93	10.76
9871	21.08	22.61	17.96	17.83	21.16	18.11
171024	0.01292	0.01685	0.008231	0.01028	0	0.009143
105377393	0	0	0	0	0	0
105377394	0	0	0	0	0	0
102723967	0	0	0	0	0	0
105377395	0	0	0	0	0	0
51778	0	0	0	0.02009	0	0
105379404	0	0	0	0.0416	0	0
101929762	0	0	0	0	0	0
54532	0.9046	0.4673	1.024	0.6579	0.7312	0.8371
401152	38.51	29.72	37.67	29.6	35.55	31.26
2169	0.02836	0	0	0	0	0
107986193	0.03249	0.06777	0.05518	0.03445	0.1009	0.1532
401149	9.891	10.04	7.098	8.42	9.139	7.18
107983979	6.575	6.717	3.522	4.828	5.095	4.421
101926918	5.512	4.698	2.911	4.277	3.548	2.093
645513	20.06	20.61	15.8	15.52	18.26	14.32
8654	1.734	1.731	1.759	1.168	1.378	1.349
105377396	0	0	0.07072	0	0	0
105377397	0	0	0	0	0	0.0853
101927007	0	0	0	0	0	0
100996694	0	0	0	0	0	0
4085	80.21	68.7	63.79	56.34	61.2	57.16
11107	0	0	0	0	0	0
105377399	0	0	0	0	0	0
79625	0	0	0	0	0	0
105377400	0	0	0	0	0	0
79931	0.06984	0.102	0.2372	0.1778	0.1879	0.1581
84109	0	0.03351	0	0	0	0.04546
107986309	0	0	0	0	0	0
107986310	0	0	0	0	0	0
105377401	0	0	0	0	0	0
105377402	0	0	0	0	0	0
308	24.71	27.29	20.92	23.26	21	24.86
132332	0	0	0	0	0	0
100192379	0	0	0	0	0	0
5393	164.9	127.6	164.2	125.1	137.7	116.7
890	154.4	157.5	117.1	100.6	116.9	96.33
55212	8.922	6.906	8.098	6.525	7.941	6.04
7222	0	0.007727	0	0	0.007667	0.006988
102724158	0	0	0	0	0	0
112268469	3.747	3.207	3.06	3.362	3.281	3.988
84162	3.629	2.832	3.873	2.644	3.487	2.46
132612	0	0	0	0	0	0
3558	0.07173	0.1496	2.741	6.999	2.153	4.533
59067	0	0	0	0.02069	0.02019	0
100996941	0	0	0	0	0	0.03177
166379	2.863	1.991	3.001	2.399	2.835	1.834
729338	3.914	2.407	3.494	2.022	1.558	1.893
2247	0.6987	0.6122	0.3481	0.3359	0.3278	0.2021
11162	6.108	6.466	3.727	2.831	3.138	2.305
166378	2.982	3.77	2.999	2.81	2.968	2.677
105377404	0.635	0.7948	0.9707	0.1347	0.9201	0.2396
10252	2.74	2.989	5.43	8.453	5.209	8.161
100189197	0	0	0	0.9298	0.9073	0
107986311	0	0	0	0	0	0
105377405	0	0	0	0	0	0
285419	0.01843	0	0.0313	0.01955	0	0.01738
105377407	0	0	0	0	0	0
105377406	0	0	0	0	0	0
105377408	0	0	0	0	0	0
101927087	0	0	0	0	0	0.06724
57182	9.243	5.459	11.72	7.946	12.05	6.91
79633	0.007342	0.003829	0	0.01168	0.0038	0
100302267	0	0	0	0	0	0
101927109	0	0	0	0	0	0
105377409	0	0.07057	0	0	0	0
105377410	0	0	0	0	0.04786	0
105377411	0.9214	1.682	0.5869	0.4886	0.9537	1.956
102724210	0	0	0.0148	0	0.03607	0
107986312	0	0	0	0	0	0
105377412	0	0	0	0	0	0
105377413	0	0	0	0	0	0
27152	0.01245	0.004328	0.01409	0.008801	0.01288	0
83447	0	0	0	0	0	0
105377414	0	0	0	0	0	0
22824	6.234	4.893	5.571	3.772	5.305	3.082
10733	40.04	29.61	34.95	26.63	31.06	20.88
256471	8.06	7.306	6.361	6.497	6.241	5.521
80167	9.53	10.89	7.837	7.252	8.276	7.779
55132	7.026	6.401	7.845	5.922	6.898	5.857
10424	37.32	33.49	37.83	32.58	34.86	34.76
100507487	0.8233	1.304	0.6733	0.8732	0.8205	0.8917
101927259	0	0	0.0381	0.04758	0.04643	0
79960	26.9	25.95	62.74	57.08	53.76	51.94
132320	4.231	4.519	9.592	7.361	6.861	6.588
132321	3.361	2.722	2.989	2.349	2.644	1.932
105377416	0	0	0	0	0	0
105377417	0	0	0	0	0	0
101927282	0	0	0	0	0.06656	0
107986313	0	0	0	0	0	0
105377418	0	0	0	0	0	0
105377420	0	0	0	0	0	0
105377422	0	0	0	0	0	0
105377423	0	0	0	0	0	0
105377424	0	0	0	0	0	0
101927305	0	0	0	0	0	0
105377425	0	0	0.04146	0	0	0
105377428	0	0	0	0	0	0
107986236	0	0	0	0	0	0
104355285	0	0	0	0	0	0
105377431	0	0	0	0	0	0
105377432	0	0	0	0	0	0
101927359	0.1565	0.1399	0.09494	0.2134	0.1157	0.1687
57575	0.03107	0.03241	0.05277	0.09226	0.04502	0.06448
132430	0	0	0	0	0	0
105377434	0	0	0	0	0	0
105377436	0	0	0	0	0	0
105377438	0	0	0	0	0	0
105377437	0	0	0	0	0	0
105377439	0	0	0	0	0	0
100507528	0	0	0	0	0	0
105377441	0	0	0	0	0	0
729307	0	0	0	0	0	0
105377442	0	0	0	0	0	0
54510	0	0	0.008985	0.03366	0.01095	0.01996
105377443	0	0	0	0	0	0
101927414	0	0	0	0	0	0
107986314	0	0	0	0	0	0
105377444	0	0	0	0	0	0
105377445	0	0	0	0	0	0
107986315	0	0	0	0.01462	0	0
105377447	0	0	0	0	0	0
641365	0	0	0	0	0	0
641364	0.3391	0.3961	0.5183	0.7767	0.6176	0.5501
23657	4.716	4.448	7.309	7.802	7.021	7.335
105377446	0	0.01871	0	0	0	0
100874047	0	0	0	0	0	0
105377448	0.2238	0	0.5702	0	0	0.2111
25819	16.21	21.38	17.16	19.45	20.44	20.24
1998	15.33	13.35	14.03	10.95	13.65	10.19
105379412	0	0	0	0	0.04868	0
84709	0.5157	0.4841	0.4379	0.2188	0.8006	0.2432
4717	69.94	75.94	81.75	73.53	69.28	73.6
80155	57.32	44.18	69.39	46.87	58.61	39.27
105377449	1.635	1.436	1.169	0.8214	0.9797	0.6494
107984036	1.653	2.142	1.812	1.244	1.38	1.107
83452	7.592	7.109	6.436	4.828	6.583	5.545
80854	14.52	11.75	11.33	11.7	13.52	10.12
105377451	0	0	0	0	0	0
105377622	0.05754	0	0	0.02034	0	0
101927490	0	0	0	0	0	0
4258	0.03402	0.05322	0.02889	0.03608	0.0176	0.03209
55534	0.6732	0.683	0.6266	0.6358	0.7254	0.5394
105377452	0	0	0	0	0.0377	0
101927516	0	0	0	0.05195	0.02535	0.0231
60592	29.6	23.88	28.38	22.22	22.29	20.81
100129858	3.88	3.917	3.428	2.987	3.627	3.011
1047	8.522	4.759	9.535	5.48	6.667	4.6
152586	0	0	0	0	0	0
255520	12.69	6.883	10.96	8.379	10.21	7.29
7350	0.1404	0.214	0.2567	0.1489	0.1676	0.1426
23158	1.091	1.375	0.9458	0.7232	1.07	0.804
644962	0	0	0	0	0	0
57484	13.43	12.34	9.228	8.324	11	7.873
27309	64.32	67.03	74.33	67.3	68.07	66.79
100507639	0	0	0	0	0	0
105377456	0	0	0	0	0	0
3600	1.341	1.212	1.139	1.019	0.9716	1.202
8821	0	0.01146	0.01399	0	0.01137	0
101927613	0	0	0	0	0.02545	0
105377457	0	0	0	0	0	0
107986194	0	0	0	0	0	0
105377623	0.9575	0.4994	0.3388	0.677	1.074	0.2258
84640	16.81	14.95	17.39	16.29	17.78	14.59
2549	0.002903	0.009083	0.002465	0.003079	0.003004	0.002738
100423017	0	0	0	0	0	0
100128055	12.11	14.41	14.3	14.36	16.29	11.78
8467	62.93	50.36	74.29	58.2	68.62	49.66
441046	0	0.0331	0	0.03366	0	0
166752	0	0.009784	0	0	0	0.008848
105377458	0	0	0	0	0	0
105377459	0	0	0	0	0	0
2996	0.08932	0.2096	0.1612	0.1776	0.1387	0.1685
101927636	0	0	0	0	0	0
2994	0	0	0	0	0	0
105377460	0	0	0	0	0	0
2993	0	0	0	0	0	0
107986317	0	0	0.02296	0	0	0
105377461	0	0	0	0	0	0.09333
105377462	0	0	0	0	0	0
646576	71.71	94.98	57.91	57.78	54.48	58.17
64399	21.16	22.01	14.36	15.53	15.49	14.82
10393	14.47	12.57	13.27	11.33	12.88	10.21
6059	161.8	114.2	181.2	130.9	153.7	113
54726	28.59	25.18	47.97	47.61	50.49	41.11
105377465	0	0	0	0	0	0
105377466	0	0	0	0	0	0
4086	6.563	5.857	3.537	3.442	3.523	4.118
101927659	0	0.05863	0.04773	0.05961	0.05817	0
104326058	6.163	5.099	2.888	3.156	3.739	4.11
285422	0	0	0	0	0	0
105377467	0.1209	0	0	0	0	0
166785	6.056	3.957	5.549	3.444	5.4	3.367
646603	0.1777	0.1692	0.1968	0.2622	0.2079	0.2041
152485	0.2445	0.2801	0.2484	0.3613	0.3526	0.344
105377468	0	0	0	0	0	0
105377469	0	0	0	0	0	0
100505545	0	0	0	0	0	0
105377470	0	0	0	0	0	0
11157	17.95	16.38	18.24	16.82	15.48	16.21
345051	0.03193	0	0.08134	0	0.08261	0.01506
84068	3.037	2.676	2.79	2.711	2.872	2.582
105377472	0.07704	0.04018	0.01636	0.1226	0.01993	0.109
102465837	0	0	0	0	0	0.5617
5458	0	0	0	0	0	0
83894	0	0	0	0	0	0
105377474	0	0	0	0	0	0
105377473	0	0	0	0	0	0
105377475	0	0	0	0	0	0
105377476	0	0	0	0	0	0
100313938	0	0	0	0	0	0
1909	0	0	0	0	0	0.01144
105377478	0	0	0	0	0	0
105377477	0	0	0	0	0	0
55751	17.68	13.76	20.66	17.32	17.15	16.22
90826	10.19	8.851	9.698	6.995	8.71	6.447
79658	7.191	7.33	6.246	5.889	6.934	5.186
100616246	0	0	0	0	0	0
4306	0.2163	0.2981	0.269	0.2704	0.2798	0.2696
102724672	0	0	0	0	0	0
107986195	0	0	0	0	0	0
105377483	0	0	0	0	0	0.01556
105377481	0	0	0.00661	0	0	0
105377480	0	0	0	0	0	0
107986319	0	0	0	0	0	0
101927849	0	0	0	0	0	0
107986320	0	0	0	0	0	0
285423	0	0	0	0	0	0
105377479	0	0	0	0	0	0
166614	0.5901	0.4617	0.3417	0.1565	0.2776	0.2657
987	16.68	12.73	14.7	11.91	16.98	9.782
729558	0.03326	0.03469	0	0	0	0
10586	0	0.02589	0.02108	0	0.02569	0
6189	2035	1548	1926	1591	1640	1594
114655	5.049	13.17	3.574	7.141	1.742	3.176
8944	36.9	81.03	35.46	49.43	27.14	36.64
152503	0.2117	0.1498	0.1091	0.1283	0.09389	0.09984
107986196	1.145	1.524	0.9728	1.047	0.9811	5.254
105377485	0	0	0.06175	0	0	0
345062	0	0	0	0	0	0
105377486	1.126	1.59	0.4781	0.4727	0.7526	0.5089
729830	0.3328	0.3075	0.1978	0.1361	0.3149	0.1525
5188	39.8	40.88	33.22	34.1	33.06	32.48
107986197	1.702	2.619	0.9636	1.474	1.145	1.017
105377488	0	0.0964	0.1177	0	0	0
102724700	0	0	0	0	0	0
100505685	0	0	0	0	0.04901	0
100996286	12.27	12.04	8.217	8.04	6.939	8.408
105377490	0.04735	0.04939	0	0	0.04901	0
105377489	0.07116	0	0	0	0	0.1343
105377492	0.06959	0.1161	0.09456	0.04428	0.05762	0.06565
55294	8.674	8.586	13.2	11.03	12.27	10.48
102191832	7.677	7.651	9.851	8.323	10.59	8.529
100422896	0	0	0.5956	0	0	0.6616
54553	5.807	6.825	4.038	3.771	3.789	3.255
100616193	4.255	4.439	0	2.256	2.202	2.676
201799	3.218	3.428	2.158	1.978	2.358	2.071
105377495	0.1895	0.09886	0.161	0.201	0	0.0894
201798	1.572	1.311	1.618	1.167	1.179	1.001
27236	7.586	8.42	7.597	6.937	7.254	6.807
729870	0	0	0.1431	0.1787	0.05812	0.1589
85462	0.4948	0.3648	1.84	1.556	2.243	1.376
23321	0.8007	0.9124	0.56	0.5138	0.8356	0.5014
105377496	0.09756	0.1018	0.02762	0.06898	0.03366	0
303	0.517	0.7353	0.3592	0.5483	0.4864	0.532
84057	60.98	54.29	61.53	43.41	46.95	41.75
23240	42.43	35.16	33.46	32.93	37.58	31.25
105377498	0.05871	0.06124	0.09973	0.06227	0	0.1662
100419170	0	0.02166	0.01763	0.02202	0.02149	0
7097	0.006684	0	0	0	0	0
285533	0	0	0	0	0	0
105377499	0	0	0	0	0	0
6423	0	0.03298	0.02686	0.03354	0	0.08949
101927947	0	0.09087	0.0185	0	0.02254	0.1027
54798	0	0	0.01724	0.004307	0.01681	0
5356	72.33	60.9	74.23	67.52	70.87	64.1
2244	0.0174	0.01815	0	0	0	0
2243	0	0	0	0	0	0
2266	0	0	0	0	0	0
9227	0	0	0	0	0	0
105377500	0	0	0	0	0	0
166863	0	0	0	0	0	0
105377501	0	0	0	0	0	0
4887	0	0	0	0	0	0
107986321	0	0	0	0	0	0
105377502	0	0	0	0	0	0
79884	1.756	1.499	3.149	1.914	1.699	1.857
102724776	0.7029	0.5865	0.8357	1.789	0.582	0.3978
105377503	0	0	0	0	0	0
105377505	0	0	0	0	0	0
105377504	0	0	0	0	0	0
2982	2.869	1.84	2.172	1.619	1.832	1.468
107984032	0.5837	0.3479	0.2832	0.2653	0.4315	0.236
105377506	0.0447	0.04663	0.03796	0.0237	0.04627	0.02108
2983	5.8	7.589	6.028	6.01	5.422	5.067
51802	0	0	0	0	0	0
105377507	0	0	0	0	0	0
6999	0	0	0	0	0	0
1519	1.739	1.111	1.256	1.476	1.418	1.477
102724785	0	0	0	0	0	0
105377508	0	0	0	0	0	0
107986322	0	0	0	0	0	0
56034	12.74	9.476	7.853	5.919	7.084	5.619
2743	9.36	8.583	7.153	5.719	6.351	5.107
2891	0.006082	0.01269	0.01033	0	0	0
112268471	0	0.006384	0.0104	0	0	0
107986238	0	0	0	0	0	0
340017	0	0	0	0	0	0
105377509	0	0	0	0	0	0
51313	0	0	0	0	0	0
285505	0	0	0	0	0	0
101928007	0	0	0	0	0	0
55314	0	0	0	0	0	0
105377510	0	0	0	0	0	0
59350	0	0	0	0	0	0
201725	49.47	47.56	32.36	28.53	35.18	29.13
2110	24.49	21.79	26.55	22.2	24.4	19.59
5481	70.91	75.52	73.23	66.87	70.72	68.07
57600	7.329	6.844	4.996	4.765	5.995	4.068
152940	0.0539	0.02811	0	0	0	0.02542
9693	8.269	7.836	6.792	7.111	7.845	6.315
100500881	0	0	0	0	0	0.6402
100616303	0	0	0	0	0	0.6844
107986324	0	0	0	0	0	0
105379457	0	0	0	0	0	0
109729132	0	0	0	0	0	0
107986239	0	0	0	0	0	0
105377512	0	0	0	0	0	0
105377513	0	0	0	0	0	0
105377514	0	0	0	0	0	0
105377515	0	0	0	0	0	0
56884	0.01305	0	0.02217	0	0.02702	0
101928052	0	0	0	0	0	0
105377516	0	0	0	0	0	0
100616234	0	0	0	0	0	0
92345	16.23	15.19	17.08	18.05	18.84	16.88
101928081	0.9952	0.6556	1.023	1.167	0.7048	0.7906
105377517	0	0	0	0	0	0
4886	0	0	0	0	0	0
4889	0	0	0	0	0	0.005549
84076	0	0.02475	0	0	0	0
55319	63.48	54.81	63.26	50.56	53.45	47.63
55016	3.373	3.943	2.669	2.235	2.593	2.063
107986325	0	0	0	0	0.02214	0
23520	5.819	5.79	6.767	5.317	7.042	5.405
100505989	0	0	0	0	0	0
100506013	0	0	0	0	0	0
391712	0	0	0	0	0	0.0379
152756	0	0	0	0	0	0
166655	0	0	0	0	0	0
201931	3.705	4.187	2.809	3.208	3.104	3.115
11275	8.949	8.086	8.047	7.325	8.634	6.049
2713	0.1131	0.177	0.02402	0.12	0.2341	0.05335
6307	65.26	74.08	92.94	77.6	109.3	85.09
105377519	0	0	0	0	0	0
1363	0	0	0	0	0	0
693163	0	0	0	0	0	0
105377520	0	0	0	0	0.2061	0
101928151	0	0	0	0.03095	0	0
101928131	0	0	0	0	0	0
105377521	0	0	0	0	0	0
7092	0.1557	0.1249	0.09154	0.06986	0.03099	0.03954
50859	0	0	0	0.03545	0	0
105377523	0	0	0	0	0	0
11199	0.04172	0.1305	0.07086	0.04424	0.04318	0.1181
105377524	0.07918	0.1982	0.08069	0.1008	0.06556	0.07469
55601	3.852	2.716	4.125	2.742	3.742	2.338
91351	4.781	3.88	4.775	3.292	4.189	2.891
107986198	0	0	0	0	0	0
23022	7.276	8.188	5.787	5.911	6.977	5.924
107986199	0	0	0	0	0	0
102723331	0.09668	0.1729	0.1056	0.1318	0.1429	0.06514
84869	20.46	18.2	17.03	13.56	15.42	13.36
107986200	0	0	0	0	0	0
105377527	0	0	0	0	0	0
57630	3.846	4.616	3.497	3.53	3.866	3.361
105377529	0	0	0	0.03465	0.06763	0
4750	6.483	5.839	8.318	5.472	7	5.892
1182	29.04	27.48	21.05	20.06	23.19	17.73
54969	77.08	67.25	78.2	61.44	72.53	53.91
107986240	2.449	1.135	2.542	3.751	3.097	1.797
105377530	0.2081	0.07235	0.1767	0.1471	0.4307	0.2617
100506085	0.02892	0.04525	0.1719	0.07668	0.2844	0.08184
9848	2.001	1.43	1.359	1.277	1.401	0.9845
51166	7.505	6.861	5.926	4.852	5.455	5.171
107986326	3.178	3.315	3.443	1.86	2.609	2.688
101928223	0	0	0	0	0	0
107986241	0	0	0	0	0	0
100506107	0	0	0	0	0	0
100506122	0	0	0	0	0	0
102466953	0	0	0	0	0	0
105377534	0	0	0	0	0	0
101928288	0	0	0	0	0	0
105377535	0	0	0	0.05083	0	0
105377536	0	0	0	0	0	0
441052	0	0	0	0	0	0
442117	0.02853	0.00992	0	0	0.009843	0
105377537	0	0	0	0	0	0
101928314	0	0	0	0	0	0
107986201	0	0	0	0	0	0
101930370	1.565	1.593	1.232	0.9312	1.205	0.7742
51809	17.08	14.76	14.44	11.69	14.75	11.02
100422849	0	0	0	0	0	0
3148	667.5	689.4	618.6	565.6	568.2	569.7
105377541	0.6829	0.6106	0.4142	0.2587	0.4796	0.3681
105377540	1.681	2.114	1.343	0.8912	1.688	1.492
8819	46.49	54.73	43.83	43.45	41.8	47.6
101928383	0.2562	0.49	0.3083	0.1585	0.3094	0.2216
11341	0.01424	0.02972	0.03629	0	0.01474	0.01344
112268474	0.01231	0.02567	0.1045	0.0261	0.02547	0.01161
112267917	0.04644	0.2907	0.1183	0.197	0.09614	0.1753
101928409	0.04448	0	0.05666	0.04718	0.04604	0
9464	0	0	0	0	0	0
79804	0	0	0	0	0	0
107986203	0	0	0	0	0	0
101928478	0	0	0	0	0	0
105377543	0	0	0	0	0	0
105377544	0	0	0	0	0	0
105377546	0	0	0	0	0	0
107986204	0	0	0	0	0	0
101928509	0	0	0.04036	0	0	0
26269	14.02	12.87	14.96	13.92	15.84	13.9
80817	7.989	7.25	6.691	5.037	6.578	5.264
105377547	0	0	0.05315	0	0.03239	0.02952
100423042	0	0	0	0	0	0
3248	5.569	5.285	4.469	3.819	3.929	3.423
105377548	0.05677	0.02369	0.03857	0.02408	0.03525	0.03213
105377549	0	0.1377	0	0	0	0
105377551	0	0	0	0	0	0
8001	0	0	0	0	0	0
101928551	0	0	0	0	0	0
11086	0	0.01731	0	0.0176	0	0
105377552	0	0	0	0	0	0
2823	0	0	0.01138	0	0	0
101928590	0	0	0	0	0	0
107984113	0	0	0	0	0	0
116966	5.813	4.297	5.111	3.977	4.916	3.463
132851	0.3316	0.173	0.3755	0.1172	0.2288	0.2607
140458	0	0	0	0	0	0
60559	110.9	94.51	107.9	98.81	111.1	95
105377555	0	0	0	0	0	0
7424	0	0	0	0	0	0
105377556	0	0	0	0	0	0
105377557	0	0	0.05286	0	0	0
55247	71.42	60.38	30.13	24.7	33.24	23.38
105377558	4.36	7.52	1.613	1.694	1.877	0.9774
175	10.35	8.86	8.105	8.754	8.294	9.287
285500	0.621	0.762	0.3412	0.4261	0.378	0.379
105377559	0	0	0	0	0	0
285501	0.06104	0	0	0.06474	0	0
105377560	0	0	0	0	0	0
101928656	0	0	0	0	0	0
105377561	0	0	0	0	0	0
105377562	0	0	0	0	0	0
105377563	0	0	0	0	0	0
105377564	0	0	0	0	0	0
105377567	0	0	0	0	0	0
105377565	0	0	0	0	0	0
105377568	0	0	0	0	0	0
728081	0	0	0	0	0	0
101928679	0	0	0	0	0	0
107986205	0	0	0	0	0	0
55714	0	0.005634	0.01376	0	0.005591	0
105377573	0	0	0	0	0	0
90768	0.02381	0	0.3034	0.1642	0.1479	0.1123
100302270	0	0	0	0	0	0
105377572	0	0	0	0	0.01567	0
105377571	0	0	0	0	0	0
105377576	0.7636	0.8396	0.888	0.7442	1.061	0.623
1635	98.45	98.48	90.57	97.62	99.96	99.42
105377577	0	0	0	0	0	0
107986327	0	0	0	0	0	0
112268472	0	0	0	0	0	0
107986328	0	0	0	0	0	0
403315	0	0	0	0	0	0
105377578	0	0	0	0	0	0
152641	0	0	0	0	0	0
80014	0.8657	0.9375	0.6735	0.6028	0.8823	0.5673
101928734	0	0	0	0	0	0
53842	0.1714	0.149	0.1698	0.09087	0.1478	0.1078
100132463	0	0.0993	0.08085	0	0	0
107986217	0	0	0	0	0	0
55602	30.17	22.25	25.94	23.72	25.65	22.44
389247	1.455	1.686	1.167	1.714	1.087	0.6861
3622	8.944	8.27	16.34	10.66	13.71	10.54
101929996	0	0	0	0	0	0
105377579	0	0	0	0	0	0
105377580	0	0	0	0	0	0
107986329	0	0	0	0	0	0
201965	30.97	25.71	29.01	25.71	27.73	24.33
60684	23.27	23.03	19.26	16.76	20.33	16.22
105377581	0	0	0	0	0	0
56977	0.8669	0.9722	0.6089	0.6291	0.769	0.5503
107986330	0.07595	0	0.0645	0	0.03931	0.03583
133121	0	0	0	0.0174	0	0
105377582	0	0	0	0	0	0
105377584	0	0	0	0	0	0
728175	0	0.1052	0	0.03565	0	0.0317
107986332	0.03877	0	0	0	0	0
102723766	0.2306	0.2406	0.06529	0	0.07957	0.145
3660	5.444	6.823	4.398	5.295	5.055	4.743
105377585	0	0.06051	0	0	0	0.1095
105377586	0.1826	0.1428	0.3876	0.2904	0.4724	0.2153
836	68.65	53.45	79.48	67.13	73.19	66.15
201973	20.27	19.18	16.8	15.15	16.63	13.06
79682	73.38	52.65	78.46	53.1	59.45	45.25
2180	11.88	11.7	8.265	8.311	8.566	8.245
643036	0	0.08767	0	0.08914	0	0.07928
105377587	0.04308	0	0	0	0	0.08129
731424	0	0.03431	0	0.03488	0	0
100500818	0	0	0	0	0	0
100506229	0	0	0	0	0	0
100616111	0	0	0	0	0	0
107986333	0	0	0	0	0	0
391723	0	0	0	0	0	0
101928877	0	0	0	0	0	0
105377588	0	0	0	0	0	0
291	21.14	21.46	22.28	21.32	19.61	22.32
57587	22.64	18.35	21.52	17.27	20.59	14.26
83891	1.603	1.843	1.769	1.837	1.956	1.441
55805	0.8975	0.872	0.8979	0.8736	0.8525	0.8466
107986206	0.4792	0.4999	0.7422	0.4485	0.5544	0.5319
353322	7.483	6.014	5.991	5.79	6.412	5.323
55325	28.75	23.29	29.36	24.16	25.97	22.52
441054	0.3061	0.479	0.4387	0.2435	0.3564	0.2888
256309	0.01672	0.03488	0.0284	0	0.03461	0.01577
105377590	0	0	0.1119	0	0.1364	0.2486
27295	0	0	0	0	0	0
8470	0.3094	0.2712	0.2907	0.3072	0.2964	0.2297
101928929	0	0.01242	0	0	0	0
7098	1.515	1.386	1.181	0.9906	1.203	0.8811
25854	0.4459	0.663	0.3867	0.2918	0.3339	0.4654
651430	0.3337	0.5623	0.2616	0.3267	0.2657	0.339
285440	9.867	9.416	8.713	8.352	9.511	8.106
3818	0.5194	0.3411	0.6535	0.4897	0.3385	0.2904
2160	0	0	0.01491	0.01862	0.04542	0.03312
285441	0	0	0	0.02323	0.02267	0
105377596	0	0	0	0	0	0
4543	0.04778	0	0	0	0	0
2195	75.37	58.42	51.79	55.97	72.1	47.61
107986334	0.355	0.4264	0.2284	0.2168	0.412	0.2233
102723906	0	0	0	0	0	0
105377599	0	0	0	0	0	0
105377600	0	0	0	0	0	0
107986335	0	0	0	0	0	0
339975	0	0	0	0	0	0
105377602	0	0	0	0	0	0
102723920	0	0	0	0	0	0
100506272	0	0	0	0	0	0
105377604	0	0	0	0	0	0
105377603	0	0	0	0	0	0
107983963	0	0	0	0	0	0
132625	0	0	0.01943	0	0	0.02158
205860	0	0	0	0.02524	0	0
107986337	0	0	0.1015	0	0	0
339976	0	0	0	0	0	0
105377606	0	0	0	0	0	0.02914
105377607	0	0	0	0	0	0
105377608	0	0	0	0	0	0
105377609	0	0	0	0.02598	0	0
401164	0	0	0	0	0	0
101930028	0	0	0	0	0	0
105377610	0	0	0	0	0	0
105377611	0	0	0	0	0	0
105377612	0	0	0	0	0	0
105377613	0	0	0	0	0	0
105377614	0	0	0	0	0	0
105377615	0	0	0	0	0	0
101928971	0	0.07499	0	0	0.2232	0
105377616	0	0.009834	0.008006	0.02	0.009758	0.02668
728339	1.02	0.8954	0.4264	0.4123	0.637	0.4278
105377619	0	0.0234	0	0	0	0.04232
105377617	0	0	0	0	0	0
2483	20.77	16.98	27.14	22.54	22.53	21.56
448831	0.2701	0.2505	0.102	0.0955	0.1243	0.1133
100419743	0	0	0	0	0	0
107986338	0.1736	0	0.2212	0	0.08986	0
100288687	0.03148	0	0	0	0.03258	0
100874392	0	0	0	0	0	0
105374602	0	0	0	0	0	0
153478	1.621	1.799	1.578	1.375	1.646	1.529
107986394	0	0	0.05125	0	0	0.05692
389257	0.04912	0.05124	0.06257	0.0521	0.02542	0.04634
133957	9.356	7.532	7.986	8.257	8.867	8.114
6389	34.12	37.87	31.89	31.88	33.99	33.6
102467073	3.566	1.741	2.255	1.368	2.041	1.574
10016	69.69	75.28	74.79	70.19	75.55	71.37
57491	6.288	7.118	7.348	9.011	8.747	8.625
116349	7.092	5.909	5.902	3.837	5.616	3.996
11336	44.26	46.52	44.36	43.09	50.35	45.15
6550	8.476	9.256	8.414	7.941	8.808	7.321
25845	17.85	18.51	17.96	15.98	18.4	15.24
100288152	4.64	6.318	4.963	4.283	4.912	4.177
107986395	0	0	0	0	0	0
